brand,product,description,name,specific,hex,retailer,price_category,lightness
bobbi brown,skin foundation spf 15,Warm Walnut 7.5 golden rich brown with yellow and brown undertones; for dark skin,Warm Walnut,7.5,#C18E78,sephora,High-End,156.0
bobbi brown,skin foundation spf 15,Walnut 8 rich brown with red undertones; for dark skin,Walnut,8,#966750,sephora,High-End,115.0
bobbi brown,skin foundation spf 15,Cool Walnut 8.25 cool rich brown with neutral undertones; for deep skin,Cool Walnut,8.25,#734F41,sephora,High-End,90.0
bobbi brown,skin foundation spf 15,Chestnut 9 dark brown with red/yellow undertones; for deep skin,Chestnut,9,#B06A52,sephora,High-End,129.0
bobbi brown,skin foundation spf 15,Espresso 10 deepest brown with red/brown/yellow undertones; for the deepest skin,Espresso,10,#8B5B49,sephora,High-End,106.0
bobbi brown,skin foundation spf 15,Cool Espresso 10.25 cool darkest brown with neutral undertones; for the deepest skin,Cool Espresso,10.25,#854D33,sephora,High-End,92.0
milk makeup,blur liquid matte foundation,Porcelain very fair with neutral undertones,Porcelain,,#EDC9AD,sephora,High-End,205.0
milk makeup,blur liquid matte foundation,Crème very fair with yellow/warm undertones,Crème,,#ECBFA3,sephora,High-End,200.0
milk makeup,blur liquid matte foundation,Ivory fair with neutral to yellow undertones,Ivory,,#F8CBA7,sephora,High-End,208.0
milk makeup,blur liquid matte foundation,Fair fair with pink undertones,Fair,,#F4C9A7,sephora,High-End,206.0
milk makeup,blur liquid matte foundation,Light light with pink undertones,Light,,#E7AE91,sephora,High-End,188.0
milk makeup,blur liquid matte foundation,Golden Light light with yellow undertones,Golden Light,,#F2C89D,sephora,High-End,200.0
milk makeup,blur liquid matte foundation,Medium Light medium light with golden undertones,Medium Light,,#F3C59E,sephora,High-End,200.0
milk makeup,blur liquid matte foundation,Medium medium with neutral undertones,Medium,,#D1AF7B,sephora,High-End,166.0
milk makeup,blur liquid matte foundation,Warm Medium medium with peach undertones,Warm Medium,,#D2AB70,sephora,High-End,161.0
milk makeup,blur liquid matte foundation,Golden Sand medium beige with golden undertones,Golden Sand,,#D4A173,sephora,High-End,164.0
milk makeup,blur liquid matte foundation,Golden Honey medium with warm and very peach undertones,Golden Honey,,#DC976F,sephora,High-End,166.0
milk makeup,blur liquid matte foundation,Honey medium with warm undertones,Honey,,#CDA471,sephora,High-End,159.0
milk makeup,blur liquid matte foundation,Bisque medium tan with pink undertones - Selected,Bisque,,#CD9271,sephora,High-End,159.0
milk makeup,blur liquid matte foundation,Medium Tan medium tan with golden and olive undertones,Medium Tan,,#CC986C,sephora,High-End,156.0
milk makeup,blur liquid matte foundation,Caramel caramel with golden undertones,Caramel,,#C49A7B,sephora,High-End,160.0
milk makeup,blur liquid matte foundation,Tan tan with golden undertones,Tan,,#AD7659,sephora,High-End,131.0
milk makeup,blur liquid matte foundation,Cinnamon medium dark with golden olive undertones,Cinnamon,,#AC6A47,sephora,High-End,122.0
milk makeup,blur liquid matte foundation,Toffee tan with warm undertones,Toffee,,#A17261,sephora,High-End,129.0
milk makeup,blur liquid matte foundation,Golden Deep deep with golden undertones,Golden Deep,,#AC785A,sephora,High-End,131.0
milk makeup,blur liquid matte foundation,Warm Deep deep with warm red undertones,Warm Deep,,#9F7867,sephora,High-End,131.0
milk makeup,blur liquid matte foundation,Mocha deep with neutral undertones,Mocha,,#936051,sephora,High-End,114.0
milk makeup,blur liquid matte foundation,Cocoa warm red undertones,Cocoa,,#926357,sephora,High-End,116.0
milk makeup,blur liquid matte foundation,Deep deep with neutral undertones,Deep,,#9C766F,sephora,High-End,134.0
milk makeup,blur liquid matte foundation,Espresso deepest with neutral cool undertones,Espresso,,#7B5246,sephora,High-End,96.0
laura mercier,silk crème oil free photo edition foundation,Vanille Ivory very fair w/ cool undertones,Vanille Ivory,,#FEDAC5,sephora,High-End,226.0
laura mercier,silk crème oil free photo edition foundation,Ivory very fair with warm undertones,Ivory,,#EBC294,sephora,High-End,192.0
laura mercier,silk crème oil free photo edition foundation,Rose Ivory very fair with cool undertones - Selected,Rose Ivory,,#E8C5B3,sephora,High-End,206.0
laura mercier,silk crème oil free photo edition foundation,Beige Ivory light with neutral/ slightly warm undertones,Beige Ivory,,#EBC9A6,sephora,High-End,200.0
laura mercier,silk crème oil free photo edition foundation,Cream Ivory very fair with neutral undertones,Cream Ivory,,#F1CBA9,sephora,High-End,205.0
laura mercier,silk crème oil free photo edition foundation,Sand Beige light-medium with neutral undertones,Sand Beige,,#DDC6AD,sephora,High-End,197.0
laura mercier,silk crème oil free photo edition foundation,Bamboo Beige light with neutral undertones,Bamboo Beige,,#E7CEA9,sephora,High-End,200.0
laura mercier,silk crème oil free photo edition foundation,Medium Ivory light with warm undertones,Medium Ivory,,#F2D2AA,sephora,High-End,206.0
laura mercier,silk crème oil free photo edition foundation,Ecru light with cool undertones,Ecru,,#DCB593,sephora,High-End,184.0
laura mercier,silk crème oil free photo edition foundation,Cashew Beige light-medium with neutral/ slighlty warm undertones,Cashew Beige,,#E7C7A4,sephora,High-End,198.0
laura mercier,silk crème oil free photo edition foundation,Dune light medium w/ neutral undertones,Dune,,#EAC7A8,sephora,High-End,201.0
laura mercier,silk crème oil free photo edition foundation,Chai medium w/ warm undertones,Chai,,#D3A77F,sephora,High-End,169.0
laura mercier,silk crème oil free photo edition foundation,Suntan medium with neutral undertones,Suntan,,#D5955D,sephora,High-End,153.0
laura mercier,silk crème oil free photo edition foundation,Nutmeg medium deep w/ neutral undertones,Nutmeg,,#A86738,sephora,High-End,112.0
laura mercier,silk crème oil free photo edition foundation,Pecan medium-deep with neutral undertones,Pecan,,#C3834D,sephora,High-End,136.0
laura mercier,silk crème oil free photo edition foundation,Truffle deep with neutral undertones,Truffle,,#8C5032,sephora,High-End,95.0
charlotte tilbury,light wonder foundation,1 Fair fair neutral,1 Fair,1,#EBD8CA,sephora,High-End,218.0
charlotte tilbury,light wonder foundation,1.5 fair,,1.5,#EAD0B7,sephora,High-End,208.0
charlotte tilbury,light wonder foundation,2 Fair fair,2 Fair,2,#E0C5B2,sephora,High-End,201.0
charlotte tilbury,light wonder foundation,3 Fair neutral beige,3 Fair,3,#DFC0AC,sephora,High-End,198.0
charlotte tilbury,light wonder foundation,4 Fair light neutral,4 Fair,4,#E0C1A9,sephora,High-End,196.0
charlotte tilbury,light wonder foundation,4.5 medium neutral,,4.5,#E1BFA0,sephora,High-End,192.0
charlotte tilbury,light wonder foundation,5 Medium warm peach,5 Medium,5,#D9B198,sephora,High-End,184.0
charlotte tilbury,light wonder foundation,6 Medium neutral golden - Selected,6 Medium,6,#CFAF95,sephora,High-End,178.0
charlotte tilbury,light wonder foundation,7 Medium neutral caramel,7 Medium,7,#D5AB89,sephora,High-End,175.0
charlotte tilbury,light wonder foundation,8 Medium neutral deep tan,8 Medium,8,#D0A78C,sephora,High-End,174.0
charlotte tilbury,light wonder foundation,9 Dark yellow golden,9 Dark,9,#D5A483,sephora,High-End,172.0
charlotte tilbury,light wonder foundation,10 Dark warm deep gold,10 Dark,10,#B4856D,sephora,High-End,144.0
natasha denona,transformatte pore vanishing matte foundation,#3N fair with neutral undertone,,3N,#F3E6DA,sephora,High-End,230.0
natasha denona,transformatte pore vanishing matte foundation,#4Y fair with yellow undertone,,4Y,#F9EFE6,sephora,High-End,240.0
natasha denona,transformatte pore vanishing matte foundation,#5N fair with neutral undertone,,5N,#FAF2E6,sephora,High-End,240.0
natasha denona,transformatte pore vanishing matte foundation,#10R fair with red undertone,,10R,#F9E6D9,sephora,High-End,233.0
natasha denona,transformatte pore vanishing matte foundation,#20Y light with yellow undertone - Selected,,20Y,#F9E6CC,sephora,High-End,226.0
natasha denona,transformatte pore vanishing matte foundation,#22W light with warm undertone,,22W,#F8E3CF,sephora,High-End,228.0
natasha denona,transformatte pore vanishing matte foundation,#23R light with red undertone,Natasha Denona Transformatte Pore Vanishing Matte Foundation,23R,#F7E6DA,sephora,High-End,232.0
natasha denona,transformatte pore vanishing matte foundation,#24W light with warm undertone,,24W,#FAE2CB,sephora,High-End,226.0
natasha denona,transformatte pore vanishing matte foundation,#25NY light with neutral-yellow undertone,,25NY,#F8DFC6,sephora,High-End,223.0
natasha denona,transformatte pore vanishing matte foundation,#26Y light with yellow undertone,,26Y,#F7E4C8,sephora,High-End,224.0
natasha denona,transformatte pore vanishing matte foundation,#27WY light with warm-yellow undertone,,27WY,#FDDFC7,sephora,High-End,226.0
natasha denona,transformatte pore vanishing matte foundation,#30W light-medium with warm undertone,,30W,#F2CFAC,sephora,High-End,207.0
natasha denona,transformatte pore vanishing matte foundation,#31W light-medium with warm undertone,,31W,#F3CDAC,sephora,High-End,208.0
natasha denona,transformatte pore vanishing matte foundation,#35R light-medium with red undertone,,35R,#F1D3C6,sephora,High-End,220.0
natasha denona,transformatte pore vanishing matte foundation,#40N light-medium with neutral undertone,,40N,#EAC7B2,sephora,High-End,206.0
natasha denona,transformatte pore vanishing matte foundation,#41WY light-medium with warm-yellow undertone,,41WY,#F0D1B5,sephora,High-End,210.0
natasha denona,transformatte pore vanishing matte foundation,#42NY medium with neutral-yellow undertone,,42NY,#EACAAB,sephora,High-End,202.0
natasha denona,transformatte pore vanishing matte foundation,#45N medium with neutral undertone,,45N,#E8CAA5,sephora,High-End,198.0
natasha denona,transformatte pore vanishing matte foundation,#50WN medium with warm-neutral undertone,,50WN,#DBA778,sephora,High-End,170.0
natasha denona,transformatte pore vanishing matte foundation,#55WR medium with warm-red undertone,,55WR,#F6C6A3,sephora,High-End,204.0
natasha denona,transformatte pore vanishing matte foundation,#58Y medium with yellow undertone,,58Y,#DCAC82,sephora,High-End,175.0
natasha denona,transformatte pore vanishing matte foundation,#60WY medium with warm-yellow undertone,,60WY,#ECCCAD,sephora,High-End,204.0
natasha denona,transformatte pore vanishing matte foundation,#70WN medium with warm-neutral undertone,,70WN,#C89F85,sephora,High-End,166.0
natasha denona,transformatte pore vanishing matte foundation,#75Y dark with yellow undertone,,75Y,#E3A66C,sephora,High-End,168.0
natasha denona,transformatte pore vanishing matte foundation,#82W dark with warm undertone,,82W,#CDAB89,sephora,High-End,171.0
natasha denona,transformatte pore vanishing matte foundation,#85WN dark with warm-neutral undertone,,85WN,#D2A173,sephora,High-End,162.0
natasha denona,transformatte pore vanishing matte foundation,#86Y dark with yellow undertone,,86Y,#CE9663,sephora,High-End,152.0
natasha denona,transformatte pore vanishing matte foundation,#87W dark with warm undertone,,87W,#C99B70,sephora,High-End,156.0
natasha denona,transformatte pore vanishing matte foundation,#89WY dark with warm-yellow undertone,,89WY,#D19C6F,sephora,High-End,160.0
natasha denona,transformatte pore vanishing matte foundation,#90N dark with neutral undertone,,90N,#CCA07A,sephora,High-End,163.0
natasha denona,transformatte pore vanishing matte foundation,#91NY deep with neutral-yellow undertone,,91NY,#D1A177,sephora,High-End,164.0
natasha denona,transformatte pore vanishing matte foundation,#92W deep with warm undertone,,92W,#A86F44,sephora,High-End,118.0
natasha denona,transformatte pore vanishing matte foundation,#93R deep with red undertone,,93R,#A27251,sephora,High-End,122.0
natasha denona,transformatte pore vanishing matte foundation,#94N deep with neutral undertone,,94N,#A76846,sephora,High-End,118.0
natasha denona,transformatte pore vanishing matte foundation,#96NR deep with neutral-red undertone,,96NR,#996354,sephora,High-End,118.0
bareminerals,blemish rescue salicylic acid loose powder foundation,Fair 1C fair skin with cool undertones,Fair,1C,#FDE3CF,sephora,High-End,230.0
bareminerals,blemish rescue salicylic acid loose powder foundation,Fair Ivory 1N fair skin with neutral undertones - Selected,Fair Ivory,1N,#FCCCAC,sephora,High-End,212.0
bareminerals,blemish rescue salicylic acid loose powder foundation,Fairly Light 1NW  fair skin with neutral to warm undertones,Fairly Light,1NW,#EDC6A5,sephora,High-End,201.0
bareminerals,blemish rescue salicylic acid loose powder foundation,Fairly Medium 2C fair to light skin with cool undertones,Fairly Medium,2C,#EFC6B0,sephora,High-End,208.0
bareminerals,blemish rescue salicylic acid loose powder foundation,Soft Medium 2CN light skin with cool to neutral undertones,Soft Medium,2CN,#E1A77F,sephora,High-End,176.0
bareminerals,blemish rescue salicylic acid loose powder foundation,Neutral Ivory 2N light skin with neutral undertones,Neutral Ivory,2N,#D09B6D,sephora,High-End,158.0
bareminerals,blemish rescue salicylic acid loose powder foundation,Light 2W light skin with warm undertones,Light,2W,#F1B885,sephora,High-End,187.0
bareminerals,blemish rescue salicylic acid loose powder foundation,Golden Beige 2.5NW light to medium skin with neutral to warm undertones,Golden Beige,2.5NW,#E1A477,sephora,High-End,172.0
bareminerals,blemish rescue salicylic acid loose powder foundation,Medium 3C medium skin with cool undertones,Medium,3C,#E2AF9A,sephora,High-End,190.0
bareminerals,blemish rescue salicylic acid loose powder foundation,Neutral Medium 3N  medium skin with neutral undertones,Neutral Medium,3N,#D69664,sephora,High-End,157.0
bareminerals,blemish rescue salicylic acid loose powder foundation,Medium Tan 3.5CN  medium to tan skin with cool to neutral undertones,Medium Tan,3.5CN,#9D6E43,sephora,High-End,112.0
bareminerals,blemish rescue salicylic acid loose powder foundation,Golden Nude 3.5NW  medium to tan skin with neutral to warm undertones,Golden Nude,3.5NW,#D19369,sephora,High-End,157.0
bareminerals,blemish rescue salicylic acid loose powder foundation,Tan Nude 3.5W medium to tan skin with warm undertones,Tan Nude 3,5W,#D09670,sephora,High-End,160.0
bareminerals,blemish rescue salicylic acid loose powder foundation,Neutral Tan 4N tan skin with neutral undertones,Neutral Tan,4N,#CF9770,sephora,High-End,160.0
bareminerals,blemish rescue salicylic acid loose powder foundation,Warm Tan 4.5CN tan to dark skin with cool to neutral undertones,Warm Tan,4.5CN,#9F5D34,sephora,High-End,106.0
bareminerals,blemish rescue salicylic acid loose powder foundation,Medium Dark 5CN  dark skin with cool to neutral undertones,Medium Dark,5CN,#9C5A37,sephora,High-End,106.0
bareminerals,blemish rescue salicylic acid loose powder foundation,Warm Deep 5.5N dark to deep skin with neutral undertones,Warm Deep 5,5N,#9A583D,sephora,High-End,108.0
bareminerals,blemish rescue salicylic acid loose powder foundation,Neutral Deep 5.5NW dark to deep skin with neutral to warm undertones,Neutral Deep,5.5NW,#976841,sephora,High-End,108.0
bareminerals,blemish rescue salicylic acid loose powder foundation,Deepest Deep 6C deep skin with cool undertones,Deepest Deep,6C,#774D35,sephora,High-End,86.0
yves saint laurent,touche eclat le teint radiant liquid foundation,"BR05 COOL MILK very fair, neutral pink undertone",,BR05,#E8C1A2,sephora,High-End,197.0
